"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Canada","2016A000011124","15 to 19 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21033480","1.6.2.4508","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033495","1.6.2.4530","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033498","1.6.2.4536","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21033733","1.6.3.4508","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","1","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","1","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21033748","1.6.3.4530","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","1","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21033751","1.6.3.4536","0","","","","0"
"2000","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2001","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2002","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2003","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2004","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2005","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2006","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","1","","","","0"
"2007","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","1","","","","0"
"2008","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","1","","","","0"
"2009","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2010","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","2","","","","0"
"2011","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","1","","","","0"
"2012","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","1","","","","0"
"2013","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2014","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2015","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","1","","","","0"
"2016","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2017","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2018","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","1","","","","0"
"2019","Canada","2016A000011124","20 to 24 years","Males","Alcoholic liver disease [K70]","Number","223","units","0","v21034239","1.7.2.4508","0","","","","0"
"2000","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2001","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2002","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2003","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2004","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2005","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2006","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2007","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2008","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2009","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2010","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2011","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2012","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2013","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2014","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2015","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2016","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2017","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2018","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2019","Canada","2016A000011124","20 to 24 years","Males","Chronic hepatitis, not elsewhere classified [K73]","Number","223","units","0","v21034254","1.7.2.4530","0","","","","0"
"2000","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2001","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2002","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","1","","","","0"
"2003","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2004","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2005","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2006","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2007","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2008","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2009","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2010","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","1","","","","0"
"2011","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2012","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","1","","","","0"
"2013","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","1","","","","0"
"2014","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","1","","","","0"
"2015","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","2","","","","0"
"2016","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2017","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2018","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2019","Canada","2016A000011124","20 to 24 years","Males","Fibrosis and cirrhosis of liver [K74]","Number","223","units","0","v21034257","1.7.2.4536","0","","","","0"
"2000","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2001","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2002","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2003","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2004","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2005","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2006","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","1","","","","0"
"2007","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2008","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2009","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2010","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2011","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","1","","","","0"
"2012","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2013","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","2","","","","0"
"2014","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2015","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","2","","","","0"
"2016","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","0","","","","0"
"2017","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","2","","","","0"
"2018","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","4","","","","0"
"2019","Canada","2016A000011124","20 to 24 years","Females","Alcoholic liver disease [K70]","Number","223","units","0","v21034492","1.7.3.4508","1","","","","0"
