"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","15 to 19 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113676","1.6.3.1","232","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113676","1.6.3.1","246","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","39","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","29","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","27","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","33","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","25","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","27","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","23","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","22","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","25","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","31","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","20","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","27","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","23","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","27","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","29","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","24","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","14","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","16","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","22","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20917652","1.6.3.891","35","","","","0"
"2000","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","958","","","","0"
"2001","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","943","","","","0"
"2002","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","886","","","","0"
"2003","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","970","","","","0"
"2004","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","938","","","","0"
"2005","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","973","","","","0"
"2006","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","978","","","","0"
"2007","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","962","","","","0"
"2008","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","935","","","","0"
"2009","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","878","","","","0"
"2010","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","867","","","","0"
"2011","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","925","","","","0"
"2012","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","900","","","","0"
"2013","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","847","","","","0"
"2014","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","822","","","","0"
"2015","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","897","","","","0"
"2016","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","927","","","","0"
"2017","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","977","","","","0"
"2018","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","994","","","","0"
"2019","Canada","2016A000011124","20 to 24 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113678","1.7.2.1","937","","","","0"
"2000","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","76","","","","0"
"2001","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","45","","","","0"
"2002","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","52","","","","0"
"2003","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","53","","","","0"
"2004","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","55","","","","0"
"2005","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","53","","","","0"
"2006","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","63","","","","0"
"2007","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","55","","","","0"
"2008","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","57","","","","0"
"2009","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","60","","","","0"
"2010","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","71","","","","0"
"2011","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","51","","","","0"
"2012","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","50","","","","0"
"2013","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","42","","","","0"
"2014","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","50","","","","0"
"2015","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","60","","","","0"
"2016","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","44","","","","0"
"2017","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","58","","","","0"
"2018","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","50","","","","0"
"2019","Canada","2016A000011124","20 to 24 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20918605","1.7.2.891","50","","","","0"
"2000","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","360","","","","0"
"2001","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","324","","","","0"
"2002","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","352","","","","0"
"2003","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","344","","","","0"
"2004","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","349","","","","0"
"2005","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","369","","","","0"
"2006","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","340","","","","0"
"2007","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","329","","","","0"
"2008","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","329","","","","0"
"2009","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","330","","","","0"
"2010","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","349","","","","0"
"2011","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","347","","","","0"
"2012","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","366","","","","0"
"2013","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","364","","","","0"
"2014","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","335","","","","0"
"2015","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","376","","","","0"
"2016","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","368","","","","0"
"2017","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","392","","","","0"
"2018","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","429","","","","0"
"2019","Canada","2016A000011124","20 to 24 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113679","1.7.3.1","373","","","","0"
"2000","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","37","","","","0"
"2001","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","30","","","","0"
"2002","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","57","","","","0"
"2003","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","36","","","","0"
"2004","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","38","","","","0"
"2005","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","42","","","","0"
"2006","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","33","","","","0"
"2007","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","33","","","","0"
"2008","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","44","","","","0"
"2009","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","34","","","","0"
"2010","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","39","","","","0"
"2011","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","52","","","","0"
"2012","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","30","","","","0"
"2013","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","47","","","","0"
"2014","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","44","","","","0"
"2015","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","31","","","","0"
"2016","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","32","","","","0"
"2017","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","35","","","","0"
"2018","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","28","","","","0"
"2019","Canada","2016A000011124","20 to 24 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20919083","1.7.3.891","26","","","","0"
"2000","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","860","","","","0"
"2001","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","886","","","","0"
"2002","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","819","","","","0"
"2003","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","828","","","","0"
"2004","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","873","","","","0"
"2005","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","920","","","","0"
"2006","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","888","","","","0"
"2007","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","905","","","","0"
"2008","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","878","","","","0"
"2009","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","899","","","","0"
"2010","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","910","","","","0"
"2011","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","884","","","","0"
"2012","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","938","","","","0"
"2013","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","887","","","","0"
"2014","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","993","","","","0"
"2015","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","1061","","","","0"
"2016","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","1146","","","","0"
"2017","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","1270","","","","0"
"2018","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","1285","","","","0"
"2019","Canada","2016A000011124","25 to 29 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113681","1.8.2.1","1220","","","","0"
"2000","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","72","","","","0"
"2001","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","58","","","","0"
"2002","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","64","","","","0"
"2003","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","55","","","","0"
"2004","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","66","","","","0"
"2005","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","66","","","","0"
"2006","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","74","","","","0"
"2007","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","60","","","","0"
"2008","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","78","","","","0"
"2009","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","53","","","","0"
"2010","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","88","","","","0"
"2011","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","64","","","","0"
"2012","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","78","","","","0"
"2013","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","72","","","","0"
"2014","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","70","","","","0"
"2015","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","58","","","","0"
"2016","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","66","","","","0"
"2017","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","81","","","","0"
"2018","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","81","","","","0"
"2019","Canada","2016A000011124","25 to 29 years","Males","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920036","1.8.2.891","71","","","","0"
"2000","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","360","","","","0"
"2001","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","352","","","","0"
"2002","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","325","","","","0"
"2003","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","368","","","","0"
"2004","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","355","","","","0"
"2005","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","345","","","","0"
"2006","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","366","","","","0"
"2007","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","360","","","","0"
"2008","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","404","","","","0"
"2009","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","411","","","","0"
"2010","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","370","","","","0"
"2011","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","392","","","","0"
"2012","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","403","","","","0"
"2013","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","399","","","","0"
"2014","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","486","","","","0"
"2015","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","441","","","","0"
"2016","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","449","","","","0"
"2017","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","516","","","","0"
"2018","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","565","","","","0"
"2019","Canada","2016A000011124","25 to 29 years","Females","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113682","1.8.3.1","491","","","","0"
"2000","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","70","","","","0"
"2001","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","63","","","","0"
"2002","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","58","","","","0"
"2003","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","64","","","","0"
"2004","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","57","","","","0"
"2005","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","54","","","","0"
"2006","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","47","","","","0"
"2007","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","55","","","","0"
"2008","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","63","","","","0"
"2009","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","66","","","","0"
"2010","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","69","","","","0"
"2011","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","54","","","","0"
"2012","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","62","","","","0"
"2013","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","65","","","","0"
"2014","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","80","","","","0"
"2015","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","76","","","","0"
"2016","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","59","","","","0"
"2017","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","66","","","","0"
"2018","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","69","","","","0"
"2019","Canada","2016A000011124","25 to 29 years","Females","Malignant neoplasms [C00-C97]","Number","223","units","0","v20920514","1.8.3.891","35","","","","0"
"2000","Canada","2016A000011124","30 to 34 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113684","1.9.2.1","1120","","","","0"
"2001","Canada","2016A000011124","30 to 34 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113684","1.9.2.1","1101","","","","0"
"2002","Canada","2016A000011124","30 to 34 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113684","1.9.2.1","1049","","","","0"
"2003","Canada","2016A000011124","30 to 34 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113684","1.9.2.1","993","","","","0"
"2004","Canada","2016A000011124","30 to 34 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113684","1.9.2.1","1009","","","","0"
"2005","Canada","2016A000011124","30 to 34 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113684","1.9.2.1","1043","","","","0"
"2006","Canada","2016A000011124","30 to 34 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113684","1.9.2.1","957","","","","0"
"2007","Canada","2016A000011124","30 to 34 years","Males","Total, all causes of death [A00-Y89]","Number","223","units","0","v21113684","1.9.2.1","927","","","","0"
