"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","15","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","11","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","14","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","14","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","14","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","9","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","6","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","7","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","7","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","3","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","4","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","3","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","5","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Males","Other forms of heart disease [I30-I51]","Number","223","units","0","v21000831","1.6.2.3606","5","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Acute rheumatic fever [I00-I02]","Number","223","units","0","v21001049","1.6.3.3504","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Chronic rheumatic heart diseases [I05-I09]","Number","223","units","0","v21001054","1.6.3.3515","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Essential (primary) hypertension [I10]","Number","223","units","0","v21001080","1.6.3.3548","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart disease [I11]","Number","223","units","0","v21001081","1.6.3.3549","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Hypertensive renal disease [I12]","Number","223","units","0","v21001084","1.6.3.3552","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Hypertensive heart and renal disease [I13]","Number","223","units","0","v21001087","1.6.3.3555","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","2","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","2","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","1","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","1","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Ischaemic heart diseases [I20-I25]","Number","223","units","0","v21001092","1.6.3.3560","1","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","2","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","3","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","3","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","2","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","5","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","3","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","2","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","3","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","2","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","1","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","2","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","1","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","6","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","2","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","1","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","1","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","2","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Females","Pulmonary heart disease and diseases of pulmonary circulation [I26-I28]","Number","223","units","0","v21001121","1.6.3.3592","2","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Females","Other forms of heart disease [I30-I51]","Number","223","units","0","v21001131","1.6.3.3606","8","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Females","Other forms of heart disease [I30-I51]","Number","223","units","0","v21001131","1.6.3.3606","6","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Females","Other forms of heart disease [I30-I51]","Number","223","units","0","v21001131","1.6.3.3606","8","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Females","Other forms of heart disease [I30-I51]","Number","223","units","0","v21001131","1.6.3.3606","7","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Females","Other forms of heart disease [I30-I51]","Number","223","units","0","v21001131","1.6.3.3606","3","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Females","Other forms of heart disease [I30-I51]","Number","223","units","0","v21001131","1.6.3.3606","4","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Females","Other forms of heart disease [I30-I51]","Number","223","units","0","v21001131","1.6.3.3606","7","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Females","Other forms of heart disease [I30-I51]","Number","223","units","0","v21001131","1.6.3.3606","5","","","","0"
