"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2006","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2007","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2008","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2009","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2010","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2011","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2012","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2013","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2014","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2015","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2016","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2017","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2018","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2019","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203313","1.5.3.2417","0","","","","0"
"2000","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2001","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2002","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2003","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2004","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2005","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2006","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2007","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2008","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2009","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2010","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2011","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2012","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2013","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2014","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2015","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2016","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2017","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2018","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2019","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of sedatives or hypnotics [F13]","Number","223","units","0","v20976076","1.5.3.2428","0","","","","0"
"2000","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2001","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2002","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2003","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2004","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2005","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2006","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2007","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2008","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2009","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2010","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2011","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2012","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2013","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2014","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2015","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2016","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2017","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2018","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2019","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of cocaine [F14]","Number","223","units","0","v20976079","1.5.3.2439","0","","","","0"
"2000","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2001","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2002","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2003","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2004","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2005","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2006","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2007","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2008","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2009","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2010","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2011","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2012","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2013","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2014","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2015","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2016","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2017","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2018","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2019","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of tobacco [F17]","Number","223","units","0","v20976085","1.5.3.2472","0","","","","0"
"2000","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2001","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2002","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2003","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2004","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","1","","","","0"
"2005","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2006","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2007","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2008","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2009","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2010","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2011","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2012","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2013","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2014","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2015","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2016","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2017","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2018","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2019","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to use of volatile solvents [F18]","Number","223","units","0","v28558379","1.5.3.2483","0","","","","0"
"2000","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2001","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2002","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2003","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2004","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2005","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2006","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2007","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2008","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2009","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2010","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2011","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2012","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2013","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2014","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2015","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2016","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2017","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2018","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2019","Canada","2016A000011124","10 to 14 years","Females","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances [F19]","Number","223","units","0","v20976089","1.5.3.2494","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","1","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","1","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","1","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","1","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","1","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","1","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of alcohol [F10]","Number","223","units","0","v20976304","1.6.2.2395","0","","","","0"
"2000","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2001","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2002","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","1","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2014","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2015","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2016","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2017","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","1","","","","0"
"2018","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2019","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of opioids [F11]","Number","223","units","0","v20976313","1.6.2.2406","0","","","","0"
"2003","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2004","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2005","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2006","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2007","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2008","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2009","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2010","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2011","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2012","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
"2013","Canada","2016A000011124","15 to 19 years","Males","Mental and behavioural disorders due to use of cannabinoids [F12]","Number","223","units","0","v32203187","1.6.2.2417","0","","","","0"
