"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"North Dakota"	"38"	"2015"	"2015"	50	756927	6.6	6.9
	"North Dakota"	"38"	"2016"	"2016"	67	757952	8.8	9.1
	"North Dakota"	"38"	"2017"	"2017"	56	755393	7.4	7.5
	"North Dakota"	"38"	"2018"	"2018"	59	760077	7.8	8.4
	"North Dakota"	"38"	"2019"	"2019"	77	762062	10.1	10.9
	"North Dakota"	"38"	"2020 "	"2020"	111	765309	14.5	15.0
	"Ohio"	"39"	"2010"	"2010"	1643	11536504	14.2	14.5
	"Ohio"	"39"	"2011"	"2011"	1860	11544951	16.1	16.4
	"Ohio"	"39"	"2012"	"2012"	1969	11544225	17.1	17.6
	"Ohio"	"39"	"2013"	"2013"	2191	11570808	18.9	19.5
	"Ohio"	"39"	"2014"	"2014"	2610	11594163	22.5	23.5
	"Ohio"	"39"	"2015"	"2015"	3147	11613423	27.1	28.6
	"Ohio"	"39"	"2016"	"2016"	4182	11614373	36.0	38.0
	"Ohio"	"39"	"2017"	"2017"	5034	11658609	43.2	45.8
	"Ohio"	"39"	"2018"	"2018"	3934	11689442	33.7	35.7
	"Ohio"	"39"	"2019"	"2019"	4206	11689100	36.0	38.0
	"Ohio"	"39"	"2020 "	"2020"	5161	11693217	44.1	46.8
	"Oklahoma"	"40"	"2010"	"2010"	606	3751351	16.2	16.4
	"Oklahoma"	"40"	"2011"	"2011"	594	3791508	15.7	16.0
	"Oklahoma"	"40"	"2012"	"2012"	661	3814820	17.3	17.6
	"Oklahoma"	"40"	"2013"	"2013"	683	3850568	17.7	17.9
	"Oklahoma"	"40"	"2014"	"2014"	681	3878051	17.6	17.7
	"Oklahoma"	"40"	"2015"	"2015"	649	3911338	16.6	17.0
	"Oklahoma"	"40"	"2016"	"2016"	744	3923561	19.0	19.7
	"Oklahoma"	"40"	"2017"	"2017"	700	3930864	17.8	18.2
	"Oklahoma"	"40"	"2018"	"2018"	638	3943079	16.2	16.5
	"Oklahoma"	"40"	"2019"	"2019"	587	3956971	14.8	15.1
	"Oklahoma"	"40"	"2020 "	"2020"	722	3980783	18.1	18.3
	"Oregon"	"41"	"2010"	"2010"	363	3831074	9.5	9.3
	"Oregon"	"41"	"2011"	"2011"	417	3871859	10.8	10.6
	"Oregon"	"41"	"2012"	"2012"	375	3899353	9.6	9.7
	"Oregon"	"41"	"2013"	"2013"	360	3930065	9.2	9.0
	"Oregon"	"41"	"2014"	"2014"	424	3970239	10.7	10.5
	"Oregon"	"41"	"2015"	"2015"	417	4028977	10.4	9.9
	"Oregon"	"41"	"2016"	"2016"	474	4093465	11.6	11.2
	"Oregon"	"41"	"2017"	"2017"	495	4142776	11.9	11.6
	"Oregon"	"41"	"2018"	"2018"	509	4190713	12.1	11.7
	"Oregon"	"41"	"2019"	"2019"	593	4217737	14.1	13.4
	"Oregon"	"41"	"2020 "	"2020"	825	4241507	19.5	19.0
	"Pennsylvania"	"42"	"2010"	"2010"	1626	12702379	12.8	13.1
	"Pennsylvania"	"42"	"2011"	"2011"	2000	12742886	15.7	16.1
	"Pennsylvania"	"42"	"2012"	"2012"	2122	12763536	16.6	17.1
	"Pennsylvania"	"42"	"2013"	"2013"	2167	12773801	17.0	17.5
	"Pennsylvania"	"42"	"2014"	"2014"	2487	12787209	19.4	20.1
	"Pennsylvania"	"42"	"2015"	"2015"	3027	12802503	23.6	24.6
	"Pennsylvania"	"42"	"2016"	"2016"	4340	12784227	33.9	35.7
	"Pennsylvania"	"42"	"2017"	"2017"	5111	12805537	39.9	42.2
	"Pennsylvania"	"42"	"2018"	"2018"	4151	12807060	32.4	34.2
	"Pennsylvania"	"42"	"2019"	"2019"	4149	12801989	32.4	33.9
	"Pennsylvania"	"42"	"2020 "	"2020"	4980	12783254	39.0	41.0
	"Rhode Island"	"44"	"2010"	"2010"	153	1052567	14.5	14.1
	"Rhode Island"	"44"	"2011"	"2011"	168	1051302	16.0	15.7
	"Rhode Island"	"44"	"2012"	"2012"	185	1050292	17.6	17.3
	"Rhode Island"	"44"	"2013"	"2013"	217	1051511	20.6	20.5
	"Rhode Island"	"44"	"2014"	"2014"	227	1055173	21.5	21.7
	"Rhode Island"	"44"	"2015"	"2015"	287	1056298	27.2	26.3
	"Rhode Island"	"44"	"2016"	"2016"	310	1056426	29.3	29.3
	"Rhode Island"	"44"	"2017"	"2017"	296	1059639	27.9	28.7
	"Rhode Island"	"44"	"2018"	"2018"	309	1057315	29.2	29.6
	"Rhode Island"	"44"	"2019"	"2019"	286	1059361	27.0	28.1
	"Rhode Island"	"44"	"2020 "	"2020"	385	1057125	36.4	36.8
	"South Carolina"	"45"	"2010"	"2010"	594	4625364	12.8	12.9
	"South Carolina"	"45"	"2011"	"2011"	539	4679230	11.5	11.7
	"South Carolina"	"45"	"2012"	"2012"	511	4723723	10.8	10.8
	"South Carolina"	"45"	"2013"	"2013"	565	4774839	11.8	11.8
	"South Carolina"	"45"	"2014"	"2014"	634	4832482	13.1	13.1
	"South Carolina"	"45"	"2015"	"2015"	706	4896146	14.4	14.5
	"South Carolina"	"45"	"2016"	"2016"	836	4961119	16.9	17.3
	"South Carolina"	"45"	"2017"	"2017"	964	5024369	19.2	19.7
	"South Carolina"	"45"	"2018"	"2018"	1119	5084127	22.0	22.6
	"South Carolina"	"45"	"2019"	"2019"	1101	5148714	21.4	22.2
	"South Carolina"	"45"	"2020 "	"2020"	1722	5218040	33.0	34.7
	"South Dakota"	"46"	"2010"	"2010"	21	814180	2.6	2.9
	"South Dakota"	"46"	"2011"	"2011"	45	824082	5.5	5.6
	"South Dakota"	"46"	"2012"	"2012"	27	833354	3.2	3.6
	"South Dakota"	"46"	"2013"	"2013"	38	844877	4.5	4.9
	"South Dakota"	"46"	"2014"	"2014"	51	853175	6.0	6.2
	"South Dakota"	"46"	"2015"	"2015"	49	858469	5.7	6.4
	"South Dakota"	"46"	"2016"	"2016"	60	865454	6.9	7.5
	"South Dakota"	"46"	"2017"	"2017"	60	869666	6.9	7.2
	"South Dakota"	"46"	"2018"	"2018"	45	882235	5.1	5.4
	"South Dakota"	"46"	"2019"	"2019"	74	884659	8.4	9.2
	"South Dakota"	"46"	"2020 "	"2020"	73	892717	8.2	9.3
	"Tennessee"	"47"	"2010"	"2010"	957	6346105	15.1	15.0
	"Tennessee"	"47"	"2011"	"2011"	971	6403353	15.2	15.3
	"Tennessee"	"47"	"2012"	"2012"	1008	6456243	15.6	15.8
	"Tennessee"	"47"	"2013"	"2013"	1054	6495978	16.2	16.2
	"Tennessee"	"47"	"2014"	"2014"	1163	6549352	17.8	17.9
	"Tennessee"	"47"	"2015"	"2015"	1349	6600299	20.4	20.7
	"Tennessee"	"47"	"2016"	"2016"	1553	6651194	23.3	23.5
	"Tennessee"	"47"	"2017"	"2017"	1728	6715984	25.7	26.0
	"Tennessee"	"47"	"2018"	"2018"	1787	6770010	26.4	27.1
	"Tennessee"	"47"	"2019"	"2019"	2060	6829174	30.2	30.9
	"Tennessee"	"47"	"2020 "	"2020"	2994	6886834	43.5	45.2
	"Texas"	"48"	"2010"	"2010"	2062	25145561	8.2	8.2
	"Texas"	"48"	"2011"	"2011"	2227	25674681	8.7	8.7
	"Texas"	"48"	"2012"	"2012"	2058	26059203	7.9	7.9
	"Texas"	"48"	"2013"	"2013"	2127	26448193	8.0	8.1
	"Texas"	"48"	"2014"	"2014"	2252	26956958	8.4	8.4
	"Texas"	"48"	"2015"	"2015"	2329	27469114	8.5	8.5
	"Texas"	"48"	"2016"	"2016"	2535	27862596	9.1	9.1
	"Texas"	"48"	"2017"	"2017"	2698	28304596	9.5	9.5
	"Texas"	"48"	"2018"	"2018"	2757	28701845	9.6	9.6
	"Texas"	"48"	"2019"	"2019"	2963	28995881	10.2	10.2
	"Texas"	"48"	"2020 "	"2020"	3978	29360759	13.5	13.5
	"Utah"	"49"	"2010"	"2010"	251	2763885	9.1	9.8
	"Utah"	"49"	"2011"	"2011"	295	2817222	10.5	11.4
	"Utah"	"49"	"2012"	"2012"	342	2855287	12.0	13.2
	"Utah"	"49"	"2013"	"2013"	375	2900872	12.9	13.8
	"Utah"	"49"	"2014"	"2014"	420	2942902	14.3	15.5
	"Utah"	"49"	"2015"	"2015"	438	2995919	14.6	15.7
	"Utah"	"49"	"2016"	"2016"	482	3051217	15.8	16.7
	"Utah"	"49"	"2017"	"2017"	487	3101833	15.7	16.7
	"Utah"	"49"	"2018"	"2018"	525	3161105	16.6	17.8
	"Utah"	"49"	"2019"	"2019"	481	3205958	15.0	16.1
	"Utah"	"49"	"2020 "	"2020"	530	3249879	16.3	17.5
	"Vermont"	"50"	"2010"	"2010"	39	625741	6.2	6.2
	"Vermont"	"50"	"2011"	"2011"	61	626431	9.7	9.5
	"Vermont"	"50"	"2012"	"2012"	57	626011	9.1	9.3
	"Vermont"	"50"	"2013"	"2013"	68	626630	10.9	11.5
	"Vermont"	"50"	"2014"	"2014"	63	626562	10.1	11.1
	"Vermont"	"50"	"2015"	"2015"	94	626042	15.0	15.9
	"Vermont"	"50"	"2016"	"2016"	106	624594	17.0	19.9
	"Vermont"	"50"	"2017"	"2017"	123	623657	19.7	21.9
	"Vermont"	"50"	"2018"	"2018"	142	626299	22.7	25.3
	"Vermont"	"50"	"2019"	"2019"	125	623989	20.0	22.8
	"Vermont"	"50"	"2020 "	"2020"	180	623347	28.9	31.2
	"Virginia"	"51"	"2010"	"2010"	446	8001024	5.6	5.5
	"Virginia"	"51"	"2011"	"2011"	647	8096604	8.0	8.0
	"Virginia"	"51"	"2012"	"2012"	574	8185867	7.0	7.0
	"Virginia"	"51"	"2013"	"2013"	719	8260405	8.7	8.6
	"Virginia"	"51"	"2014"	"2014"	798	8326289	9.6	9.6
	"Virginia"	"51"	"2015"	"2015"	908	8382993	10.8	10.9
	"Virginia"	"51"	"2016"	"2016"	1294	8411808	15.4	15.4
	"Virginia"	"51"	"2017"	"2017"	1395	8470020	16.5	16.6
	"Virginia"	"51"	"2018"	"2018"	1330	8517685	15.6	15.7
	"Virginia"	"51"	"2019"	"2019"	1479	8535519	17.3	17.5
	"Virginia"	"51"	"2020 "	"2020"	2176	8590563	25.3	25.8
	"Washington"	"53"	"2010"	"2010"	738	6724540	11.0	10.5
	"Washington"	"53"	"2011"	"2011"	830	6830038	12.2	11.8
	"Washington"	"53"	"2012"	"2012"	820	6897012	11.9	11.4
	"Washington"	"53"	"2013"	"2013"	855	6971406	12.3	12.0
	"Washington"	"53"	"2014"	"2014"	857	7061530	12.1	11.8
	"Washington"	"53"	"2015"	"2015"	964	7170351	13.4	13.1
	"Washington"	"53"	"2016"	"2016"	995	7288000	13.7	13.2
	"Washington"	"53"	"2017"	"2017"	1108	7405743	15.0	14.3
	"Washington"	"53"	"2018"	"2018"	1123	7535591	14.9	14.3
	"Washington"	"53"	"2019"	"2019"	1206	7614893	15.8	15.2
	"Washington"	"53"	"2020 "	"2020"	1702	7693612	22.1	21.6
	"West Virginia"	"54"	"2010"	"2010"	452	1852994	24.4	25.7
	"West Virginia"	"54"	"2011"	"2011"	579	1855364	31.2	33.2
	"West Virginia"	"54"	"2012"	"2012"	506	1855413	27.3	29.1
	"West Virginia"	"54"	"2013"	"2013"	536	1854304	28.9	30.5
	"West Virginia"	"54"	"2014"	"2014"	575	1850326	31.1	33.0
	"West Virginia"	"54"	"2015"	"2015"	668	1844128	36.2	38.5
	"West Virginia"	"54"	"2016"	"2016"	839	1831102	45.8	49.6
	"West Virginia"	"54"	"2017"	"2017"	962	1815857	53.0	57.4
	"West Virginia"	"54"	"2018"	"2018"	856	1805832	47.4	51.9
	"West Virginia"	"54"	"2019"	"2019"	879	1792147	49.0	53.5
	"West Virginia"	"54"	"2020 "	"2020"	1333	1784787	74.7	82.0
	"Wisconsin"	"55"	"2010"	"2010"	475	5686986	8.4	8.4
	"Wisconsin"	"55"	"2011"	"2011"	562	5711767	9.8	9.8
	"Wisconsin"	"55"	"2012"	"2012"	586	5726398	10.2	10.4
	"Wisconsin"	"55"	"2013"	"2013"	727	5742713	12.7	12.8
	"Wisconsin"	"55"	"2014"	"2014"	727	5757564	12.6	12.8
	"Wisconsin"	"55"	"2015"	"2015"	742	5771337	12.9	13.3
	"Wisconsin"	"55"	"2016"	"2016"	973	5778708	16.8	17.6
	"Wisconsin"	"55"	"2017"	"2017"	1063	5795483	18.3	19.3
	"Wisconsin"	"55"	"2018"	"2018"	968	5813568	16.7	17.4
	"Wisconsin"	"55"	"2019"	"2019"	1109	5822434	19.0	19.6
	"Wisconsin"	"55"	"2020 "	"2020"	1441	5832655	24.7	26.2
	"Wyoming"	"56"	"2010"	"2010"	67	563626	11.9	11.8
	"Wyoming"	"56"	"2011"	"2011"	59	568158	10.4	10.7
	"Wyoming"	"56"	"2012"	"2012"	67	576412	11.6	11.4
	"Wyoming"	"56"	"2013"	"2013"	80	582658	13.7	14.0
	"Wyoming"	"56"	"2014"	"2014"	91	584153	15.6	16.3
	"Wyoming"	"56"	"2015"	"2015"	82	586107	14.0	13.7
	"Wyoming"	"56"	"2016"	"2016"	84	585501	14.3	15.1
	"Wyoming"	"56"	"2017"	"2017"	57	579315	9.8	10.2
	"Wyoming"	"56"	"2018"	"2018"	56	577737	9.7	9.6
	"Wyoming"	"56"	"2019"	"2019"	70	578759	12.1	12.6
	"Wyoming"	"56"	"2020 "	"2020"	88	582328	15.1	15.7
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CDCWonderDrg1920xState"
"ICD-10 Codes: F11.0 (Mental and behavioural disorders due to use of opioids, acute intoxication); F11.1 (Mental and behavioural"
"disorders due to use of opioids, harmful use); F11.2 (Mental and behavioural disorders due to use of opioids, dependence"
"syndrome); F11.3 (Mental and behavioural disorders due to use of opioids, withdrawal state); F11.4 (Mental and behavioural"
"disorders due to use of opioids, withdrawal state with delirium); F11.5 (Mental and behavioural disorders due to use of opioids,"
"psychotic disorder); F11.6 (Mental and behavioural disorders due to use of opioids, amnesic syndrome); F11.7 (Mental and"
"behavioural disorders due to use of opioids, residual and late-onset psychotic disorder); F11.8 (Mental and behavioural"
"disorders due to use of opioids, other mental and behavioural disorders); F11.9 (Mental and behavioural disorders due to use of"
"opioids, unspecified mental and behavioural disorder); F12.0 (Mental and behavioural disorders due to use of cannabinoids, acute"
"intoxication); F12.1 (Mental and behavioural disorders due to use of cannabinoids, harmful use); F12.2 (Mental and behavioural"
"disorders due to use of cannabinoids, dependence syndrome); F12.3 (Mental and behavioural disorders due to use of cannabinoids,"
"withdrawal state); F12.4 (Mental and behavioural disorders due to use of cannabinoids, withdrawal state with delirium); F12.5"
"(Mental and behavioural disorders due to use of cannabinoids, psychotic disorder); F12.6 (Mental and behavioural disorders due"
"to use of cannabinoids, amnesic syndrome); F12.7 (Mental and behavioural disorders due to use of cannabinoids, residual and"
"late-onset psychotic disorder); F12.8 (Mental and behavioural disorders due to use of cannabinoids, other mental and behavioural"
"disorders); F12.9 (Mental and behavioural disorders due to use of cannabinoids, unspecified mental and behavioural disorder);"
"F13.0 (Mental and behavioural disorders due to use of sedatives or hypnotics, acute intoxication); F13.1 (Mental and behavioural"
"disorders due to use of sedatives or hypnotics, harmful use); F13.2 (Mental and behavioural disorders due to use of sedatives or"
"hypnotics, dependence syndrome); F13.3 (Mental and behavioural disorders due to use of sedatives or hypnotics, withdrawal"
"state); F13.4 (Mental and behavioural disorders due to use of sedatives or hypnotics, withdrawal state with delirium); F13.5"
"(Mental and behavioural disorders due to use of sedatives or hypnotics, psychotic disorder); F13.6 (Mental and behavioural"
"disorders due to use of sedatives or hypnotics, amnesic syndrome); F13.7 (Mental and behavioural disorders due to use of"
"sedatives or hypnotics, residual and late-onset psychotic disorder); F13.8 (Mental and behavioural disorders due to use of"
"sedatives or hypnotics, other mental and behavioural disorders); F13.9 (Mental and behavioural disorders due to use of sedatives"
"or hypnotics, unspecified mental and behavioural disorder); F14.0 (Mental and behavioural disorders due to use of cocaine, acute"
"intoxication); F14.1 (Mental and behavioural disorders due to use of cocaine, harmful use); F14.2 (Mental and behavioural"
"disorders due to use of cocaine, dependence syndrome); F14.3 (Mental and behavioural disorders due to use of cocaine, withdrawal"
"state); F14.4 (Mental and behavioural disorders due to use of cocaine, withdrawal state with delirium); F14.5 (Mental and"
"behavioural disorders due to use of cocaine, psychotic disorder); F14.6 (Mental and behavioural disorders due to use of cocaine,"
"amnesic syndrome); F14.7 (Mental and behavioural disorders due to use of cocaine, residual and late-onset psychotic disorder);"
"F14.8 (Mental and behavioural disorders due to use of cocaine, other mental and behavioural disorders); F14.9 (Mental and"
"behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder); F15.0 (Mental and behavioural"
"disorders due to use of other stimulants, including caffeine, acute intoxication); F15.1 (Mental and behavioural disorders due"
"to use of other stimulants, including caffeine, harmful use); F15.2 (Mental and behavioural disorders due to use of other"
"stimulants, including caffeine, dependence syndrome); F15.3 (Mental and behavioural disorders due to use of other stimulants,"
"including caffeine, withdrawal state); F15.4 (Mental and behavioural disorders due to use of other stimulants, including"
"caffeine, withdrawal state with delirium); F15.5 (Mental and behavioural disorders due to use of other stimulants, including"
"caffeine, psychotic disorder); F15.6 (Mental and behavioural disorders due to use of other stimulants, including caffeine,"
"amnesic syndrome); F15.7 (Mental and behavioural disorders due to use of other stimulants, including caffeine, residual and"
"late-onset psychotic disorder); F15.8 (Mental and behavioural disorders due to use of other stimulants, including caffeine,"
"other mental and behavioural disorders); F15.9 (Mental and behavioural disorders due to use of other stimulants, including"
"caffeine, unspecified mental and behavioural disorder); F16.0 (Mental and behavioural disorders due to use of hallucinogens,"
"acute intoxication); F16.1 (Mental and behavioural disorders due to use of hallucinogens, harmful use); F16.2 (Mental and"
"behavioural disorders due to use of hallucinogens, dependence syndrome); F16.3 (Mental and behavioural disorders due to use of"
"hallucinogens, withdrawal state); F16.4 (Mental and behavioural disorders due to use of hallucinogens, withdrawal state with"
"delirium); F16.5 (Mental and behavioural disorders due to use of hallucinogens, psychotic disorder); F16.6 (Mental and"
"behavioural disorders due to use of hallucinogens, amnesic syndrome); F16.7 (Mental and behavioural disorders due to use of"
"hallucinogens, residual and late-onset psychotic disorder); F16.8 (Mental and behavioural disorders due to use of hallucinogens,"
"other mental and behavioural disorders); F16.9 (Mental and behavioural disorders due to use of hallucinogens, unspecified mental"
"and behavioural disorder); F18.0 (Mental and behavioural disorders due to use of volatile solvents, acute intoxication); F18.1"
"(Mental and behavioural disorders due to use of volatile solvents, harmful use); F18.2 (Mental and behavioural disorders due to"
"use of volatile solvents, dependence syndrome); F18.3 (Mental and behavioural disorders due to use of volatile solvents,"
"withdrawal state); F18.4 (Mental and behavioural disorders due to use of volatile solvents, withdrawal state with delirium);"
"F18.5 (Mental and behavioural disorders due to use of volatile solvents, psychotic disorder); F18.6 (Mental and behavioural"
"disorders due to use of volatile solvents, amnesic syndrome); F18.7 (Mental and behavioural disorders due to use of volatile"
"solvents, residual and late-onset psychotic disorder); F18.8 (Mental and behavioural disorders due to use of volatile solvents,"
"other mental and behavioural disorders); F18.9 (Mental and behavioural disorders due to use of volatile solvents, unspecified"
"mental and behavioural disorder); F19.0 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, acute intoxication); F19.1 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, harmful use); F19.2 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, dependence syndrome); F19.3 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, withdrawal state); F19.4 (Mental and behavioural disorders due to multiple drug use and use of other psychoactive"
"substances, withdrawal state with delirium); F19.5 (Mental and behavioural disorders due to multiple drug use and use of other"
"psychoactive substances, psychotic disorder); F19.6 (Mental and behavioural disorders due to multiple drug use and use of other"
"psychoactive substances, amnesic syndrome); F19.7 (Mental and behavioural disorders due to multiple drug use and use of other"
"psychoactive substances, residual and late-onset psychotic disorder); F19.8 (Mental and behavioural disorders due to multiple"
"drug use and use of other psychoactive substances, other mental and behavioural disorders); F19.9 (Mental and behavioural"
"disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder); X40"
"(Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41 (Accidental poisoning by"
"and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X42"
"(Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X43"
"(Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44 (Accidental poisoning by and"
"exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs, medicaments and"
"biological substances)"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Year"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Jun 29, 2022 3:53:38 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Jun 29, 2022 3:53:38 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"3. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population."
"4. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."
"5. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"6. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
"8. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes."
