"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	18	6410781	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	20	6410781	0.3	0.3
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	50	6410781	0.8	0.8
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	31	6410781	0.5	0.5
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	238	6410781	3.7	3.8
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by handgun discharge"	"X72"	127	6410781	2.0	1.9
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	47	6410781	0.7	0.7
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	553	6410781	8.6	8.0
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by sharp object"	"X78"	16	6410781	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by jumping from a high place"	"X80"	19	6410781	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2016"	"2016"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	10	6410781	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	170	6444657	2.6	2.8
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	399	6444657	6.2	6.4
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	580	6444657	9.0	9.1
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	38	6444657	0.6	0.5
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	24	6444657	0.4	0.3
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	13	6444657	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	48	6444657	0.7	0.7
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	21	6444657	0.3	0.3
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	256	6444657	4.0	4.0
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by handgun discharge"	"X72"	138	6444657	2.1	2.0
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	48	6444657	0.7	0.7
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	570	6444657	8.8	8.3
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by sharp object"	"X78"	19	6444657	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by jumping from a high place"	"X80"	11	6444657	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by jumping or lying before moving object"	"X81"	11	6444657	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2017"	"2017"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	21	6444657	0.3	0.3
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	167	6466753	2.6	2.5
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	314	6466753	4.9	5.1
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	481	6466753	7.4	7.6
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Accidental poisoning by and exposure to alcohol"	"X45"	28	6466753	0.4	0.4
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	26	6466753	0.4	0.4
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	6466753	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	75	6466753	1.2	1.1
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	19	6466753	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	246	6466753	3.8	4.0
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by handgun discharge"	"X72"	160	6466753	2.5	2.3
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	61	6466753	0.9	0.9
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	594	6466753	9.2	8.5
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by sharp object"	"X78"	12	6466753	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by jumping from a high place"	"X80"	14	6466753	Unreliable	Unreliable
	"Georgia"	"13"	"White"	"2106-3"	"2018"	"2018"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	16	6466753	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"1999"	"1999"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	362728	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"1999"	"1999"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	16	362728	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"1999"	"1999"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	362728	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2000"	"2000"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	360274	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2000"	"2000"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	360274	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	365535	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	365535	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	15	365535	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	365535	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2002"	"2002"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	371782	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2002"	"2002"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	371782	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2002"	"2002"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10	371782	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2002"	"2002"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	371782	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2002"	"2002"	"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"	"Y19"	10	371782	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2003"	"2003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	375506	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2003"	"2003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	375506	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2003"	"2003"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	23	375506	6.1	5.9
	"Hawaii"	"15"	"White"	"2106-3"	"2003"	"2003"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	375506	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	383013	5.7	5.4
	"Hawaii"	"15"	"White"	"2106-3"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	383013	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2004"	"2004"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	19	383013	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2004"	"2004"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	383013	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	391585	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	391585	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2005"	"2005"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	21	391585	5.4	5.3
	"Hawaii"	"15"	"White"	"2106-3"	"2005"	"2005"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	16	391585	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2005"	"2005"	"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"	"Y19"	10	391585	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	399166	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	399166	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2006"	"2006"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	13	399166	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	397872	7.3	6.6
	"Hawaii"	"15"	"White"	"2106-3"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	397872	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	21	397872	5.3	5.2
	"Hawaii"	"15"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	14	397872	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2007"	"2007"	"Intentional self-harm by jumping from a high place"	"X80"	11	397872	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2007"	"2007"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10	397872	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2007"	"2007"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	17	397872	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2007"	"2007"	"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"	"Y19"	10	397872	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	403775	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	403775	5.4	5.2
	"Hawaii"	"15"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	25	403775	6.2	6.1
	"Hawaii"	"15"	"White"	"2106-3"	"2008"	"2008"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	403775	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2008"	"2008"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	10	403775	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2008"	"2008"	"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"	"Y19"	14	403775	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	406833	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	406833	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	34	406833	8.4	7.6
	"Hawaii"	"15"	"White"	"2106-3"	"2009"	"2009"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	406833	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	12	406833	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"	"Y19"	13	406833	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	410433	5.8	5.5
	"Hawaii"	"15"	"White"	"2106-3"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	410433	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	34	410433	8.3	8.0
	"Hawaii"	"15"	"White"	"2106-3"	"2010"	"2010"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	16	410433	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2010"	"2010"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	14	410433	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2010"	"2010"	"Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent"	"Y19"	12	410433	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	420022	6.0	5.9
	"Hawaii"	"15"	"White"	"2106-3"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	420022	5.5	4.9
	"Hawaii"	"15"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	420022	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	27	420022	6.4	6.2
	"Hawaii"	"15"	"White"	"2106-3"	"2011"	"2011"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	21	420022	5.0	4.6
	"Hawaii"	"15"	"White"	"2106-3"	"2011"	"2011"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	11	420022	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2011"	"2011"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	16	420022	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	426884	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	426884	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	426884	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	33	426884	7.7	7.4
	"Hawaii"	"15"	"White"	"2106-3"	"2012"	"2012"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	23	426884	5.4	4.7
	"Hawaii"	"15"	"White"	"2106-3"	"2012"	"2012"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	14	426884	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	15	436884	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	436884	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	436884	5.3	4.7
	"Hawaii"	"15"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	36	436884	8.2	7.7
	"Hawaii"	"15"	"White"	"2106-3"	"2013"	"2013"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	436884	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	442721	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	442721	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	32	442721	7.2	7.2
	"Hawaii"	"15"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	442721	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	36	442721	8.1	7.8
	"Hawaii"	"15"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	23	442721	5.2	4.6
	"Hawaii"	"15"	"White"	"2106-3"	"2014"	"2014"	"Intentional self-harm by jumping from a high place"	"X80"	16	442721	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	19	447725	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	447725	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2015"	"2015"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	447725	6.3	5.6
	"Hawaii"	"15"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	35	447725	7.8	7.8
	"Hawaii"	"15"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	18	447725	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2015"	"2015"	"Intentional self-harm by jumping from a high place"	"X80"	10	447725	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	23	435637	5.3	5.2
	"Hawaii"	"15"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	435637	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	27	435637	6.2	5.9
	"Hawaii"	"15"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	22	435637	5.1	5.1
	"Hawaii"	"15"	"White"	"2106-3"	"2016"	"2016"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	11	435637	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	24	433320	5.5	5.7
	"Hawaii"	"15"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	433320	4.6	4.3
	"Hawaii"	"15"	"White"	"2106-3"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	25	433320	5.8	5.5
	"Hawaii"	"15"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	55	433320	12.7	12.7
	"Hawaii"	"15"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	17	433320	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2017"	"2017"	"Intentional self-harm by jumping from a high place"	"X80"	12	433320	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2018"	"2018"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	29	430497	6.7	6.1
	"Hawaii"	"15"	"White"	"2106-3"	"2018"	"2018"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	430497	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2018"	"2018"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	32	430497	7.4	7.3
	"Hawaii"	"15"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	31	430497	7.2	7.3
	"Hawaii"	"15"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	15	430497	Unreliable	Unreliable
	"Hawaii"	"15"	"White"	"2106-3"	"2018"	"2018"	"Intentional self-harm by jumping from a high place"	"X80"	10	430497	Unreliable	Unreliable
	"Idaho"	"16"	"White"	"2106-3"	"1999"	"1999"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	1236009	Unreliable	Unreliable
	"Idaho"	"16"	"White"	"2106-3"	"1999"	"1999"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	1236009	1.7	1.8
	"Idaho"	"16"	"White"	"2106-3"	"1999"	"1999"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	1236009	Unreliable	Unreliable
	"Idaho"	"16"	"White"	"2106-3"	"1999"	"1999"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	11	1236009	Unreliable	Unreliable
	"Idaho"	"16"	"White"	"2106-3"	"1999"	"1999"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	21	1236009	1.7	1.7
	"Idaho"	"16"	"White"	"2106-3"	"1999"	"1999"	"Intentional self-harm by handgun discharge"	"X72"	25	1236009	2.0	2.0
	"Idaho"	"16"	"White"	"2106-3"	"1999"	"1999"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	13	1236009	Unreliable	Unreliable
	"Idaho"	"16"	"White"	"2106-3"	"1999"	"1999"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	80	1236009	6.5	6.8
	"Idaho"	"16"	"White"	"2106-3"	"2000"	"2000"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	1250538	Unreliable	Unreliable
	"Idaho"	"16"	"White"	"2106-3"	"2000"	"2000"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	1250538	Unreliable	Unreliable
	"Idaho"	"16"	"White"	"2106-3"	"2000"	"2000"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	1250538	Unreliable	Unreliable
